"","Freq","Rel.Freq"
"sympoventuriaceae",1,0.11454753722795
"tag",1,0.11454753722795
"tagal",1,0.11454753722795
"taichungensis",1,0.11454753722795
"taiwan",1,0.11454753722795
"taklimakan",1,0.11454753722795
"tamilnadu",1,0.11454753722795
"tanjung",1,0.11454753722795
"tank",1,0.11454753722795
"tanks",1,0.11454753722795
"tannase",1,0.11454753722795
"tannic",1,0.11454753722795
"tannins",1,0.11454753722795
"tanzania",1,0.11454753722795
"tateoka",1,0.11454753722795
"taxonomy",1,0.11454753722795
"tci",1,0.11454753722795
"tea",1,0.11454753722795
"technique",1,0.11454753722795
"temperate",1,0.11454753722795
"temperature",1,0.11454753722795
"terphenyls",1,0.11454753722795
"terrestre",1,0.11454753722795
"terrestres",1,0.11454753722795
"terrigenous",1,0.11454753722795
"testemunho",1,0.11454753722795
"testudinatus",1,0.11454753722795
"tetrabromobisphenol",1,0.11454753722795
"tetrabromodiphenyl",1,0.11454753722795
"textile",1,0.11454753722795
"thane",1,0.11454753722795
"therapeutic",1,0.11454753722795
"thermomonas",1,0.11454753722795
"thiruvarur",1,0.11454753722795
"throughput",1,0.11454753722795
"tide",1,0.11454753722795
"tides",1,0.11454753722795
"tiger",1,0.11454753722795
"time",1,0.11454753722795
"tissue",1,0.11454753722795
"tools",1,0.11454753722795
"topical",1,0.11454753722795
"topsoil",1,0.11454753722795
"torosiaje",1,0.11454753722795
"torulaspora",1,0.11454753722795
"totumos",1,0.11454753722795
"tóxico",1,0.11454753722795
"tph",1,0.11454753722795
"trade",1,0.11454753722795
"transect",1,0.11454753722795
"transformation",1,0.11454753722795
"transforming",1,0.11454753722795
"transgenic",1,0.11454753722795
"transgressive",1,0.11454753722795
"transitional",1,0.11454753722795
"transplanted",1,0.11454753722795
"trapping",1,0.11454753722795
"treated",1,0.11454753722795
"tricyclic",1,0.11454753722795
"tricyclo",1,0.11454753722795
"triggers",1,0.11454753722795
"triterpenoids",1,0.11454753722795
"trophic",1,0.11454753722795
"tropicales",1,0.11454753722795
"tropicihabitans",1,0.11454753722795
"tropics",1,0.11454753722795
"true",1,0.11454753722795
"trypan",1,0.11454753722795
"tsii",1,0.11454753722795
"tubules",1,0.11454753722795
"tumor",1,0.11454753722795
"twin",1,0.11454753722795
"uae",1,0.11454753722795
"ucp0001",1,0.11454753722795
"ujung",1,0.11454753722795
"ultramafic",1,0.11454753722795
"ultraviolet",1,0.11454753722795
"unculturable",1,0.11454753722795
"underexplored",1,0.11454753722795
"underlying",1,0.11454753722795
"unidentified",1,0.11454753722795
"unprecedented",1,0.11454753722795
"untaps",1,0.11454753722795
"unusual",1,0.11454753722795
"upper",1,0.11454753722795
"utilising",1,0.11454753722795
"utility",1,0.11454753722795
"utilizing",1,0.11454753722795
"uvb",1,0.11454753722795
"v3",1,0.11454753722795
"validation",1,0.11454753722795
"var",1,0.11454753722795
"variabilis",1,0.11454753722795
"varying",1,0.11454753722795
"vcrc",1,0.11454753722795
"vector",1,0.11454753722795
"vent",1,0.11454753722795
"venturiales",1,0.11454753722795
"verticillioides",1,0.11454753722795
"vibrios",1,0.11454753722795
"vierh",1,0.11454753722795
"vigribacillus",1,0.11454753722795
"viral",1,0.11454753722795
"virgibacillus",1,0.11454753722795
"viruses",1,0.11454753722795
"vitgap173",1,0.11454753722795
"vjpr",1,0.11454753722795
"vocs",1,0.11454753722795
"vuk",1,0.11454753722795
"w77",1,0.11454753722795
"war",1,0.11454753722795
"washing",1,0.11454753722795
"waters",1,0.11454753722795
"watershed",1,0.11454753722795
"weakened",1,0.11454753722795
"weathering",1,0.11454753722795
"whey",1,0.11454753722795
"white",1,0.11454753722795
"wide",1,0.11454753722795
"wilt",1,0.11454753722795
"wood",1,0.11454753722795
"xanthone",1,0.11454753722795
"xenobiotic",1,0.11454753722795
"xenograpsus",1,0.11454753722795
"xj5",1,0.11454753722795
"xylaria",1,0.11454753722795
"xylitol",1,0.11454753722795
"xylose",1,0.11454753722795
"yabuuchi",1,0.11454753722795
"yangtzensis",1,0.11454753722795
"year",1,0.11454753722795
"years",1,0.11454753722795
"yield",1,0.11454753722795
"yielding",1,0.11454753722795
"yields",1,0.11454753722795
"zealand",1,0.11454753722795
"zerovalent",1,0.11454753722795
"zhangzhouensis",1,0.11454753722795
"zhanjiangensis",1,0.11454753722795
"zhn",1,0.11454753722795
"zhouia",1,0.11454753722795
"zhoushan",1,0.11454753722795
"zno",1,0.11454753722795
"zonation",1,0.11454753722795
"zone",1,0.11454753722795
"zq4bg",1,0.11454753722795
"γ",1,0.11454753722795
"δ13c",1,0.11454753722795
"δ15n",1,0.11454753722795
"κ",1,0.11454753722795
"µct",1,0.11454753722795
"三亚河红树林表层沉积物中好氧氨氧化微生物的分布特征及潜在硝化速率",1,0.11454753722795
"九龙江河口湿地",1,0.11454753722795
"互花米草入侵对河口湿地土壤真菌群落结构及多样性影响",1,0.11454753722795
"八门湾红树林土壤放线菌多样性及抗病原菌活性分析",1,0.11454753722795
"种不同生境土壤微生物代谢限制及碳利用效率",1,0.11454753722795
"红树林土壤解磷菌的分离鉴定及解磷特性",1,0.11454753722795
"红树根际解磷真菌筛选及其对桐花树生长的影响",1,0.11454753722795
